take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.04,-0.17,19,0.021378513662240063,0.021391481146092878,0.021404448629945696,0.6172325208260788,0.013469365864389106,0.0001234998462173005,0.3691746134633148,10.0
0.05,-0.15,26,0.021377445249689864,0.02146192754124586,0.021546409832801854,0.6034527589587961,0.051123128406106354,0.000844822915559935,0.34457928971953755,10.0
0.05,-0.17,20,0.021374217579386665,0.02141004315686876,0.021445868734350858,0.5042735775600253,0.016377026453243307,0.0003256870680190704,0.47902370891871227,10.0
0.04,-0.2,24,0.02135964212095672,0.021443196168041165,0.021526750215125613,0.6186347237259786,0.011232450414708411,0.0006962837257037277,0.3694365421336093,10.0
0.04,-0.2,25,0.02135964212095672,0.021443196168041165,0.021526750215125613,0.6186347237259786,0.011232450414708411,0.0006962837257037277,0.3694365421336093,10.0
0.04,-0.18,20,0.02134642957954662,0.021356491787787212,0.02136655399602781,0.6185659754588634,0.013220800039674928,9.147462036905573e-05,0.3681217498810927,10.0
0.04,-0.18,21,0.02134642957954662,0.021356491787787212,0.02136655399602781,0.6185659754588634,0.013220800039674928,9.147462036905573e-05,0.3681217498810927,10.0
0.04,-0.18,22,0.02134642957954662,0.021356491787787212,0.02136655399602781,0.6185659754588634,0.013220800039674928,9.147462036905573e-05,0.3681217498810927,10.0
0.04,-0.18,23,0.02134642957954662,0.021356491787787212,0.02136655399602781,0.6185659754588634,0.013220800039674928,9.147462036905573e-05,0.3681217498810927,10.0
0.03,-0.18,30,0.021318368485405855,0.021457605354943492,0.021596842224481133,0.8733765069852027,0.02024574970999993,0.001326065424167987,0.10505167788062934,10.0
0.04,-0.15,30,0.021306575501390233,0.02150019503443014,0.02169381456747005,0.7690624226109373,0.054334709005859884,0.002038100347788499,0.1745647680354142,10.0
0.05,-0.17,24,0.02124213835075555,0.021300277018431065,0.02135841568610658,0.5403271585930359,0.027555111239237942,0.0005285333425046811,0.4315891968252214,10.0
0.05,-0.17,25,0.02124213835075555,0.021300277018431065,0.02135841568610658,0.5403271585930359,0.027555111239237942,0.0005285333425046811,0.4315891968252214,10.0
0.03,-0.17,30,0.021144672406815997,0.021307136373846302,0.02146960034087661,0.8714294358355451,0.021894246613522544,0.0016246396703030526,0.10505167788062937,10.0
0.08,-0.17,30,0.021115499068882312,0.021130236919285842,0.021144974769689365,0.3952916800936878,0.05581054036508185,0.00011790280322820672,0.5487798767380021,10.0
0.08,-0.19,29,0.021110684731544836,0.021161735108957157,0.021212785486369477,0.36151222956334667,0.035465499758957124,0.0003781509437949515,0.6026441197339012,10.0
0.04,-0.17,20,0.021082886288490536,0.021095853772343354,0.021108821256196172,0.6172325208260788,0.015208350415856907,0.0001234998462173005,0.36743562891184706,10.0
0.05,-0.15,27,0.02103738189053343,0.021121864182089424,0.02120634647364542,0.6034527589587961,0.05339021746714926,0.000844822915559935,0.3423122006584946,10.0
0.05,-0.15,28,0.02103738189053343,0.021121864182089424,0.02120634647364542,0.6034527589587961,0.05339021746714926,0.000844822915559935,0.3423122006584946,10.0
0.03,-0.2,26,0.020872357482449762,0.020938171584348554,0.02100398568624734,0.7918408874720942,0.008842049170314979,0.0005722965382503376,0.19874476681934045,10.0
0.08,-0.18,30,0.020859406850436163,0.02123482304075194,0.021610239231067717,0.396457803990753,0.05187450242266198,0.002887816848582911,0.5487798767380021,10.0
0.05,-0.15,29,0.020841192426160043,0.020994674363553026,0.021148156300946006,0.627814142602159,0.06212861198572289,0.0015348193739298075,0.3085224260381883,10.0
0.05,-0.17,23,0.020805436663321207,0.020863575330996722,0.020921713998672237,0.5315931248443491,0.027555111239237946,0.0005285333425046811,0.44032323057390826,10.0
0.08,-0.2,29,0.020788564034049918,0.020835243898855486,0.020881923763661058,0.361641928883106,0.03538052377723873,0.00033342760575407046,0.6026441197339012,10.0
0.03,-0.19,26,0.020677781572073502,0.020811025326420197,0.020944269080766895,0.7906749076667258,0.009538512394556801,0.0012113068576972332,0.1985752730810202,10.0
0.04,-0.17,21,0.0206225120406115,0.020635479524464314,0.020648447008317132,0.6172325208260788,0.017916434226910073,0.0001234998462173005,0.3647275451007939,10.0
0.04,-0.17,22,0.0206225120406115,0.020635479524464314,0.020648447008317132,0.6172325208260788,0.017916434226910073,0.0001234998462173005,0.3647275451007939,10.0
0.03,-0.2,21,0.020591690091376284,0.020657504193275073,0.02072331829517386,0.775885001739454,0.007852003265786334,0.0005722965382503377,0.21569069845650948,10.0
0.07,-0.18,26,0.020568590105203233,0.02072112799522911,0.02087366588525498,0.38575916966185747,0.028971651163830735,0.0012203031202070004,0.5840488760541047,10.0
0.03,-0.2,22,0.02051964398372104,0.02058545808561983,0.020651272187518617,0.7758850017394539,0.00821223380406253,0.0005722965382503376,0.21533046791823324,10.0
0.03,-0.2,23,0.02050732272115156,0.020573136823050352,0.020638950924949138,0.775885001739454,0.008273840116909946,0.0005722965382503377,0.21526886160538583,10.0
0.07,-0.19,27,0.02047581667647435,0.02054835689648306,0.02062089711649177,0.3890830222864599,0.029757760852771858,0.0005580016923747064,0.5806012151683936,10.0
0.07,-0.19,28,0.02047581667647435,0.02054835689648306,0.02062089711649177,0.3890830222864599,0.029757760852771858,0.0005580016923747064,0.5806012151683936,10.0
0.03,-0.19,21,0.02042241118589575,0.020555654940242446,0.02068889869458914,0.7747326294507225,0.00836536523507078,0.0012113068576972332,0.21569069845650946,10.0
0.03,-0.2,24,0.020393680910470554,0.020459495012369343,0.020525309114268128,0.775885001739454,0.00884204917031498,0.0005722965382503377,0.21470065255198084,10.0
0.03,-0.2,25,0.020393680910470554,0.020459495012369343,0.020525309114268128,0.775885001739454,0.00884204917031498,0.0005722965382503377,0.21470065255198084,10.0
0.03,-0.19,22,0.020353967383623276,0.02048721113796997,0.020620454892316665,0.7747326294507225,0.008725595773346978,0.0012113068576972332,0.21533046791823324,10.0
0.03,-0.19,23,0.020342262184182267,0.02047550593852896,0.020608749692875655,0.7747326294507225,0.008787202086194393,0.0012113068576972332,0.2152688616053858,10.0
0.04,-0.18,24,0.02033917393715945,0.020349236145400046,0.020359298353640642,0.6185659754588634,0.01881666471960364,9.147462036905573e-05,0.36252588520116397,10.0
0.04,-0.18,25,0.02033917393715945,0.020349236145400046,0.020359298353640642,0.6185659754588634,0.01881666471960364,9.147462036905573e-05,0.36252588520116397,10.0
