take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.1,-0.17,30,0.03308813508983374,0.033970888630180114,0.03485364217052647,0.7041251790762479,0.2071339249909765,0.006538915113676759,0.08220198081909884,10.0
0.13,-0.19,27,0.03305560896006519,0.03443014359062221,0.03580467822117921,0.5643182526677439,0.1982816000681846,0.00859084144098132,0.22880930582309017,10.0
0.09,-0.2,22,0.03258374656241948,0.03333816506629651,0.03409258357017356,0.652031845254959,0.1202927113189994,0.005202886233634773,0.22247255719240686,10.0
0.12,-0.19,27,0.03258196521683495,0.03375169359417026,0.03492142197150557,0.5979690684767571,0.19337085478317675,0.0075466346924858325,0.20111344204758036,10.0
0.12,-0.2,17,0.03251906637916474,0.03313112555537204,0.033743184731579334,0.48335379889170876,0.11859157758790594,0.0038253698512956307,0.3942292536690896,10.0
0.12,-0.2,18,0.03251906637916474,0.03313112555537204,0.033743184731579334,0.48335379889170876,0.11859157758790594,0.0038253698512956307,0.3942292536690896,10.0
0.1,-0.18,23,0.03246723390185102,0.033213564838111075,0.033959895774371134,0.6653484849510396,0.178378034703516,0.005330935259000365,0.15094254508644409,10.0
0.1,-0.18,24,0.032467233901851016,0.03321356483811107,0.03395989577437113,0.6653484849510396,0.17837803470351601,0.005330935259000365,0.15094254508644409,10.0
0.1,-0.18,25,0.032467233901851016,0.03321356483811107,0.03395989577437113,0.6653484849510396,0.17837803470351601,0.005330935259000365,0.15094254508644409,10.0
0.13,-0.17,29,0.032388965229057216,0.033523588109837084,0.03465821099061693,0.5778060034631558,0.23788181935060312,0.007564152538532423,0.17674802464770883,10.0
0.13,-0.17,30,0.032388965229057216,0.033523588109837084,0.03465821099061693,0.5778060034631558,0.23788181935060312,0.007564152538532423,0.17674802464770883,10.0
0.1,-0.16,27,0.0323827742336893,0.0331731872530597,0.033963600272430096,0.6907241300736402,0.216980142186464,0.006080100149003035,0.08621562759089271,10.0
0.13,-0.2,24,0.03238053472759317,0.03392879050642357,0.035477046285253964,0.550551382098923,0.1815723563697862,0.009383368356547883,0.25849289317474305,10.0
0.13,-0.2,25,0.03238053472759317,0.03392879050642357,0.035477046285253964,0.550551382098923,0.1815723563697862,0.009383368356547883,0.25849289317474305,10.0
0.13,-0.2,23,0.03238053472759315,0.03392879050642354,0.03547704628525394,0.5505513820989228,0.18157235636978625,0.009383368356547881,0.25849289317474305,10.0
0.14,-0.19,27,0.03236266981073184,0.033366267394122705,0.03436986497751357,0.5257456157571553,0.20571609774721755,0.006082409596308293,0.2624558768993189,10.0
0.2,-0.19,29,0.032361463020876495,0.03339278532103258,0.03442410762118867,0.417851750510856,0.25896846811937413,0.005288832308492732,0.3178909490612771,10.0
0.1,-0.17,27,0.032348970417145656,0.03323172395749203,0.0341144774978384,0.6967335323493672,0.2071339249909765,0.006538915113676759,0.08959362754597955,10.0
0.09,-0.18,27,0.03227789576454615,0.03306052036736029,0.033843144970174426,0.7338815961410157,0.17626638009848006,0.005797219280104751,0.0840548044803995,10.0
0.09,-0.18,28,0.03227789576454615,0.03306052036736029,0.033843144970174426,0.7338815961410157,0.17626638009848006,0.005797219280104751,0.0840548044803995,10.0
0.09,-0.18,29,0.03227789576454615,0.03306052036736029,0.033843144970174426,0.7338815961410157,0.17626638009848006,0.005797219280104751,0.0840548044803995,10.0
0.12,-0.19,30,0.03223518507379392,0.03340491345112923,0.03457464182846454,0.6084854649621262,0.2018379480530995,0.007546634692485832,0.18212995229228843,10.0
0.09,-0.18,30,0.03223383492031077,0.033016459523124916,0.03379908412593905,0.7338815961410157,0.17651116256645435,0.005797219280104751,0.0838100220124252,10.0
0.13,-0.16,29,0.032042697599264335,0.033284473714203705,0.03452624982914306,0.5718250303738533,0.24952700397687536,0.008563973206478441,0.17008399244279296,10.0
0.13,-0.16,30,0.032042697599264335,0.033284473714203705,0.03452624982914306,0.5718250303738533,0.24952700397687536,0.008563973206478441,0.17008399244279296,10.0
0.14,-0.2,17,0.03200135557990161,0.0326443763960264,0.03328739721215121,0.4169544175437237,0.12307883899212915,0.003782475388969406,0.4561842680751778,10.0
0.14,-0.2,18,0.03200135557990161,0.0326443763960264,0.03328739721215121,0.4169544175437237,0.12307883899212915,0.003782475388969406,0.4561842680751778,10.0
0.13,-0.17,28,0.03195162388826616,0.03308624676904603,0.03422086964982589,0.5744418393032247,0.23788181935060312,0.007564152538532423,0.18011218880763993,10.0
0.13,-0.2,26,0.031936929874880546,0.03348518565371095,0.03503344143254134,0.550551382098923,0.18379038063334932,0.009383368356547883,0.2562748689111799,10.0
0.16,-0.2,30,0.03189181340092751,0.03346769125643569,0.03504356911194387,0.5117422224970075,0.23617983401792303,0.008754876975045426,0.2433230665100241,10.0
0.11,-0.2,19,0.03182863933481066,0.032479182074380664,0.03312972481395067,0.5319538256285722,0.12423435748895169,0.004197049932709715,0.33961476694976644,10.0
0.09,-0.2,16,0.031812289801688334,0.03247485469267419,0.03313741958366005,0.5967218364979237,0.0998939643743422,0.004569413041281735,0.2988147860864524,10.0
0.15,-0.2,19,0.03178520802596091,0.032597360700707644,0.03340951337545439,0.4121591600753343,0.14055245749957196,0.004640872427124227,0.44264750999796953,10.0
0.13,-0.16,28,0.03162184559002527,0.03286362170496464,0.034105397819903994,0.5685877072258605,0.24952700397687536,0.008563973206478441,0.17332131559078578,10.0
0.16,-0.19,30,0.031566337060869115,0.032992283964477384,0.034418230868085646,0.5038141554970416,0.2447145099723157,0.008148268020618682,0.24332306651002414,10.0
0.19,-0.2,29,0.0314825464394309,0.03319151909803373,0.03490049175663657,0.4315223211722195,0.2387695105646446,0.008763962351809408,0.32094420591132655,10.0
0.1,-0.2,19,0.03130953033420847,0.03189662308448849,0.0324837158347685,0.5717345067168648,0.12040565001885659,0.003913951668533463,0.3039458915957452,10.0
0.12,-0.19,22,0.031284962455619375,0.03194642280018433,0.032607883144749286,0.5226532556331851,0.15590845190794222,0.0042674860939674346,0.3171708063649053,10.0
0.09,-0.2,24,0.031260977598946776,0.03310988396961485,0.03495879034028293,0.7034465929525796,0.1424950004155264,0.012751078418400574,0.14130732821349343,10.0
0.09,-0.2,25,0.031260977598946776,0.03310988396961485,0.03495879034028293,0.7034465929525796,0.1424950004155264,0.012751078418400574,0.14130732821349343,10.0
0.15,-0.2,24,0.03119863597277755,0.03215362112806727,0.033108606283357,0.4863687954740285,0.1983263587114066,0.005457058030227005,0.30984778778433797,10.0
0.15,-0.2,25,0.03119863597277755,0.03215362112806727,0.033108606283357,0.4863687954740285,0.1983263587114066,0.005457058030227005,0.30984778778433797,10.0
0.15,-0.2,23,0.031198635972777528,0.03215362112806725,0.03310860628335698,0.48636879547402845,0.19832635871140664,0.005457058030227006,0.30984778778433797,10.0
0.2,-0.2,30,0.031181720888176064,0.03182404687637443,0.0324663728645728,0.4285698298879903,0.26444959550611813,0.003211629940991833,0.3037689446648996,10.0
0.13,-0.2,18,0.031116099054919487,0.031833485672350066,0.032550872289780645,0.44014079245481774,0.12116322213963665,0.004347797681397441,0.4343481877241481,10.0
0.13,-0.2,17,0.031106248338077007,0.031823634955507586,0.032541021572938165,0.4400650177098756,0.12116322213963665,0.004347797681397441,0.4344239624690903,10.0
0.12,-0.2,20,0.03109574996598248,0.03180383682466469,0.03251192368334692,0.5062784142499765,0.13886275585330965,0.004425542866763864,0.3504332870299499,10.0
0.12,-0.2,21,0.03109574996598248,0.03180383682466469,0.03251192368334692,0.5062784142499765,0.13886275585330965,0.004425542866763864,0.3504332870299499,10.0
0.16,-0.2,28,0.031038161591453915,0.03261403944696209,0.034189917302470264,0.4892098756379202,0.2224222155780211,0.008754876975045426,0.2796130318090133,10.0
0.09,-0.2,23,0.03103436210683,0.032883268477498076,0.03473217484816615,0.700928643040171,0.1424950004155264,0.012751078418400574,0.14382527812590193,10.0
0.09,-0.2,26,0.031018477251066857,0.03286738362173494,0.03471628999240302,0.7034465929525796,0.14370750215492598,0.012751078418400574,0.14009482647409383,10.0
